path	line	end	name	status	body_sha256	review
src/SOURCE/ARMY.cpp	161	161	DAMAGE_HALF_DIVISOR	read	67c8acf95e2028db2a803499a253d028c309ced02985e98f132daaecdcce3408	B16: all 47 bodies incl two private CP1251 inlines; full initialization/geometry/walk/projectiles/attack/damage/death/effects/spells/berserk/frame metadata; H06/H07/H28/H33-H40/R18
src/SOURCE/ARMY.cpp	162	162	DAMAGE_ROUNDING_OFFSET	read	da6d98b611a4aa910aff50a6bac086c87f34c3d6e6fb21074da7f701acc7dc7b	B16: all 47 bodies incl two private CP1251 inlines; full initialization/geometry/walk/projectiles/attack/damage/death/effects/spells/berserk/frame metadata; H06/H07/H28/H33-H40/R18
src/SOURCE/CMBTMGR.cpp	33	33	COMBAT_CATAPULT_HORIZONTAL_STEP_DIVISOR	read	67027bc9258fb75747719bcc24bf230673ebbba94b001bcf729fb9f587edcad6	B15: all 38 bodies and constants/data; complete setup/map/armies/morale/catapult/keep/obstacles/missile/options; H01/H14/H20/H21/H24/H26/H28-H32/R17
src/SOURCE/CMBTMGR.cpp	34	34	COMBAT_CATAPULT_VERTICAL_STEP_DIVISOR	read	f80c6c4f5933c8539e5a1bec6b6242a1310c134ebd4cb16b52df2b14257ef723	B15: all 38 bodies and constants/data; complete setup/map/armies/morale/catapult/keep/obstacles/missile/options; H01/H14/H20/H21/H24/H26/H28-H32/R17
src/SOURCE/CMBTMGR.cpp	35	36	COMBAT_CATAPULT_DISTANCE_ARC_SCALE	read	308492618746ac2207fc1388e359f4e7e2c8438d48566e24632e0934018cf22c	B15: all 38 bodies and constants/data; complete setup/map/armies/morale/catapult/keep/obstacles/missile/options; H01/H14/H20/H21/H24/H26/H28-H32/R17
src/SOURCE/CMBTMGR.cpp	37	37	COMBAT_CATAPULT_TARGET_ARC_SCALE	read	38d4d33189a15248d9abaa9b294ad3dbcedcf5533d675c230f5514fde314822e	B15: all 38 bodies and constants/data; complete setup/map/armies/morale/catapult/keep/obstacles/missile/options; H01/H14/H20/H21/H24/H26/H28-H32/R17
src/SOURCE/CMBTMGR.cpp	38	38	COMBAT_MISSILE_DEGREES_PER_RADIAN	read	ed25a508d27de947ae18a8217def7381dd7b0c56b192a469c6b47d9d18df6b51	B15: all 38 bodies and constants/data; complete setup/map/armies/morale/catapult/keep/obstacles/missile/options; H01/H14/H20/H21/H24/H26/H28-H32/R17
src/SOURCE/CMBTMGR.cpp	39	39	COMBAT_MISSILE_PI	read	13ac34d4cc38cb02955e3939748a9b29a0d8268d421d88197f1aae8cc1f0a029	B15: all 38 bodies and constants/data; complete setup/map/armies/morale/catapult/keep/obstacles/missile/options; H01/H14/H20/H21/H24/H26/H28-H32/R17
src/SOURCE/CMBTMGR.cpp	40	40	COMBAT_MISSILE_DIRECTION_AVERAGE_DIVISOR	read	b8c5d6354c5faedde8b9bf696f3d6fc1540c5d7f060b16f3107a47bee12ad1cb	B15: all 38 bodies and constants/data; complete setup/map/armies/morale/catapult/keep/obstacles/missile/options; H01/H14/H20/H21/H24/H26/H28-H32/R17
src/SOURCE/CMBTMGR.cpp	41	41	COMBAT_CREATURE_VANISH_DURATION	read	04a09e552de7fbfaa9979e67586826990dd7a1f8d9b0ac775bd39fc677b54879	B15: all 38 bodies and constants/data; complete setup/map/armies/morale/catapult/keep/obstacles/missile/options; H01/H14/H20/H21/H24/H26/H28-H32/R17
src/SOURCE/COMMAND.cpp	29	29	COMBAT_NECROMANCY_LEVEL_FACTOR	read	925916b8084da957ddf5f8dc1aff147b1778e6c4a23e1ef8b97081f353d33b61	B24: all 36 bodies; full command/direction/input/round/win/reward/network/action/cycling/add-army/ballista paths; H01/H17/H20/H28/H30-H33/H35/H36/H43/H50/H51/H53-H58/R25
src/SOURCE/COMMAND.cpp	30	30	COMBAT_SURRENDER_QUILL_FACTOR	read	6497cefb82767d929cf8204c25913d443dc4e99d352e464c17cd3d3a4702034d	B24: all 36 bodies; full command/direction/input/round/win/reward/network/action/cycling/add-army/ballista paths; H01/H17/H20/H28/H30-H33/H35/H36/H43/H50/H51/H53-H58/R25
src/SOURCE/COMMAND.cpp	31	31	COMBAT_SURRENDER_BASE_FACTOR	read	ab427162c98e8cf6bfeda00cdc979a51ce698959b2263f3df986027a01653631	B24: all 36 bodies; full command/direction/input/round/win/reward/network/action/cycling/add-army/ballista paths; H01/H17/H20/H28/H30-H33/H35/H36/H43/H50/H51/H53-H58/R25
src/SOURCE/COMMAND.cpp	32	33	COMBAT_SURRENDER_DIPLOMACY_FACTOR	read	5dfe1aee3e856556152502f3e80452551fcafb82a1946129fcc0704b218e3a6b	B24: all 36 bodies; full command/direction/input/round/win/reward/network/action/cycling/add-army/ballista paths; H01/H17/H20/H28/H30-H33/H35/H36/H43/H50/H51/H53-H58/R25
src/SOURCE/COMMAND.cpp	34	34	COMBAT_IDLE_ROLL_DIVISOR	read	424a24c3cc7d348d6aa686b93371bf6a301d14b1ff6de0d40d6730c9bceaebc6	B24: all 36 bodies; full command/direction/input/round/win/reward/network/action/cycling/add-army/ballista paths; H01/H17/H20/H28/H30-H33/H35/H36/H43/H50/H51/H53-H58/R25
src/SOURCE/COMMAND.cpp	35	35	COMBAT_STAND_DELAY_BASE_FACTOR	read	a63d9d9faf73baaf6619938970a41adf7ddddedc0d4444b04d8cff0762539016	B24: all 36 bodies; full command/direction/input/round/win/reward/network/action/cycling/add-army/ballista paths; H01/H17/H20/H28/H30-H33/H35/H36/H43/H50/H51/H53-H58/R25
src/SOURCE/COMMAND.cpp	36	36	COMBAT_STAND_DELAY_RANDOM_FACTOR	read	e42cf65f8934d39cf95e6fb8d71b1a7f7d72d7c8f6aaf1303605c04b054b0e76	B24: all 36 bodies; full command/direction/input/round/win/reward/network/action/cycling/add-army/ballista paths; H01/H17/H20/H28/H30-H33/H35/H36/H43/H50/H51/H53-H58/R25
src/SOURCE/COMMAND.cpp	37	37	COMBAT_CYCLE_TIMER_FACTOR	read	df62db085223c1618b8f22e48453ef017858768da01bac823ecc1d49820db242	B24: all 36 bodies; full command/direction/input/round/win/reward/network/action/cycling/add-army/ballista paths; H01/H17/H20/H28/H30-H33/H35/H36/H43/H50/H51/H53-H58/R25
src/SOURCE/COMMAND.cpp	38	38	COMBAT_SOUND_POLL_DELAY	read	c3d7e5d98139efd5ce3effc6d5809b9c8c8737e70b51c09bd34de4d2c3722852	B24: all 36 bodies; full command/direction/input/round/win/reward/network/action/cycling/add-army/ballista paths; H01/H17/H20/H28/H30-H33/H35/H36/H43/H50/H51/H53-H58/R25
src/SOURCE/COMMAND.cpp	39	39	COMBAT_DIRECTION_SLOPE_STEEPEST	read	a635b7f1d12c95f10d4a18458a321c0b7e3ed2d801e62c3feac52b8ce2de4128	B24: all 36 bodies; full command/direction/input/round/win/reward/network/action/cycling/add-army/ballista paths; H01/H17/H20/H28/H30-H33/H35/H36/H43/H50/H51/H53-H58/R25
src/SOURCE/COMMAND.cpp	40	40	COMBAT_DIRECTION_SLOPE_STEEP	read	a076e33cf4a8d8cc570457d9e046528ddadda2a6e3ef20886b34b033cfa34340	B24: all 36 bodies; full command/direction/input/round/win/reward/network/action/cycling/add-army/ballista paths; H01/H17/H20/H28/H30-H33/H35/H36/H43/H50/H51/H53-H58/R25
src/SOURCE/COMMAND.cpp	41	41	COMBAT_DIRECTION_SLOPE_DIAGONAL	read	d91647a51575844baf2ed7e27dd6aff25c8f3c7d0b0d8742f04fb83164f14edb	B24: all 36 bodies; full command/direction/input/round/win/reward/network/action/cycling/add-army/ballista paths; H01/H17/H20/H28/H30-H33/H35/H36/H43/H50/H51/H53-H58/R25
src/SOURCE/COMMAND.cpp	42	42	COMBAT_DIRECTION_SLOPE_SHALLOW	read	1810a464960a4b4603caca2f22c338f9ecdb246573c0243039127ef77666dfdc	B24: all 36 bodies; full command/direction/input/round/win/reward/network/action/cycling/add-army/ballista paths; H01/H17/H20/H28/H30-H33/H35/H36/H43/H50/H51/H53-H58/R25
src/SOURCE/COMMAND.cpp	43	43	COMBAT_DIRECTION_SLOPE_SHALLOWEST	read	f4d2d0f62d4c9c5246933494879bcab4682395b9fd258713aa8402b05910ae4f	B24: all 36 bodies; full command/direction/input/round/win/reward/network/action/cycling/add-army/ballista paths; H01/H17/H20/H28/H30-H33/H35/H36/H43/H50/H51/H53-H58/R25
src/SOURCE/CURSOR.cpp	54	54	SLOW_TURN_DELAY_SCALE	read	cd3f627757f535e25f226c5d6bcb75b66d6fb949980e0b1b4460aca5754e251a	B23: all eighteen bodies; full cursor/shadow/movement/event/validation/origin and ordered map-change queue/transmit paths; H17/H19/H22/H24-H26/R24
src/SOURCE/EVENTS.cpp	42	43	GENERIC_SITE_SIREN_ARMY_REMAINDER	read	14e117387fdfa81db98c5f6e1644bc768873f5f66b1e0b4e3313e951f97f08d7	B42: all 43 bodies incl private lowercase inline; full human/AI events, object erase, sites/recruitment/rewards/monster armies/interactions/artifact transfer, combat/network and string comparisons, constants/macros/data; H01/H22/H29-H31/H33/H59/H68/H69/H82-H84/R41/R42
src/SOURCE/EVENTS.cpp	44	44	MONSTER_NECROMANCY_FRACTION	read	0561de0e8b59bcac83a33dc3ce381084af2700dcca19fb40b7c486cd4064dbf5	B42: all 43 bodies incl private lowercase inline; full human/AI events, object erase, sites/recruitment/rewards/monster armies/interactions/artifact transfer, combat/network and string comparisons, constants/macros/data; H01/H22/H29-H31/H33/H59/H68/H69/H82-H84/R41/R42
src/SOURCE/EVENTS.cpp	45	45	MONSTER_AI_JOIN_COST_FRACTION	read	2c2d03ae43458948c74e771dd2c73e4087f90220c7e84efbfcd97b44da5dbff6	B42: all 43 bodies incl private lowercase inline; full human/AI events, object erase, sites/recruitment/rewards/monster armies/interactions/artifact transfer, combat/network and string comparisons, constants/macros/data; H01/H22/H29-H31/H33/H59/H68/H69/H82-H84/R41/R42
src/SOURCE/EVENTS.cpp	337	337	TRADING_POST_EFFICIENCY	read	478f79ae204f0e03fb55713988255fa17dd14a9af44e2cb9288f0420b5ff4975	B42: all 43 bodies incl private lowercase inline; full human/AI events, object erase, sites/recruitment/rewards/monster armies/interactions/artifact transfer, combat/network and string comparisons, constants/macros/data; H01/H22/H29-H31/H33/H59/H68/H69/H82-H84/R41/R42
src/SOURCE/EVENTS.cpp	339	339	EVENTS_REMOTE_MESSAGE	read	44ac28ed0efb36ce37bd607a26ccdfd44db0d69e26fa1d19ff84354f03823663	B42: all 43 bodies incl private lowercase inline; full human/AI events, object erase, sites/recruitment/rewards/monster armies/interactions/artifact transfer, combat/network and string comparisons, constants/macros/data; H01/H22/H29-H31/H33/H59/H68/H69/H82-H84/R41/R42
src/SOURCE/EVENTS.cpp	340	341	EVENTS_REMOTE_COMBAT	read	922098ecb63284796b23b157d78a552b14e4cb75a572c9da3c4d80ba35e8258a	B42: all 43 bodies incl private lowercase inline; full human/AI events, object erase, sites/recruitment/rewards/monster armies/interactions/artifact transfer, combat/network and string comparisons, constants/macros/data; H01/H22/H29-H31/H33/H59/H68/H69/H82-H84/R41/R42
src/SOURCE/EVENTS.cpp	342	343	EVENTS_REMOTE_HERO	read	1dc7a0583eff431b2433895034d1e68ad93804741265adb444892253273e76e1	B42: all 43 bodies incl private lowercase inline; full human/AI events, object erase, sites/recruitment/rewards/monster armies/interactions/artifact transfer, combat/network and string comparisons, constants/macros/data; H01/H22/H29-H31/H33/H59/H68/H69/H82-H84/R41/R42
src/SOURCE/EVENTS.cpp	344	344	EVENTS_HERO_BUFFER	read	87dc0b121b1fd739c1b218eb6f33057c5f0ebea2c26258030f131b29209cf643	B42: all 43 bodies incl private lowercase inline; full human/AI events, object erase, sites/recruitment/rewards/monster armies/interactions/artifact transfer, combat/network and string comparisons, constants/macros/data; H01/H22/H29-H31/H33/H59/H68/H69/H82-H84/R41/R42
src/SOURCE/FLY.cpp	16	17	ARMY_VAMPIRE_FLIGHT_DURATION_SCALE	read	87502ee71299dfbc754f9853d90eefe50f0a0efa1d6fce577eee237c49d8918f	B18: all four bodies incl FlyTo overload; full fit/search/facing/occupancy/sound/animation/timer paths; H28/H34-H36/H41/H43/H44/R20
src/SOURCE/GAME.cpp	49	49	GAME_SCORE_EXTRA_LARGE_DAY_SCALE	read	c386dd4f6b42f91ad573df51166dfc9d4ed0ddc1803cfb641cd6960d8f085d5f	B29: all 103 bodies incl four unannotated inlines; complete player/save/load/puzzle/map/setup/calendar/UI/random/visibility/transfer/diff/rumour/event/consistency/test paths and macros/data; H01/H07/H17/H20/H22/H24/H26/H29-H31/H33/H44/H68-H71/R29
src/SOURCE/GAME.cpp	50	51	GAME_SCORE_LARGE_DAY_SCALE	read	b83d5518f49e7a55f70cab9872cc8f7efb0fe1800029f54525b15b3e3c17f212	B29: all 103 bodies incl four unannotated inlines; complete player/save/load/puzzle/map/setup/calendar/UI/random/visibility/transfer/diff/rumour/event/consistency/test paths and macros/data; H01/H07/H17/H20/H22/H24/H26/H29-H31/H33/H44/H68-H71/R29
src/SOURCE/GAME.cpp	52	52	GAME_SCORE_MEDIUM_DAY_SCALE	read	bf2389261ce013cf0bc2face4da6e68804e17bd4f9a198938bd3dd4df4de0ac2	B29: all 103 bodies incl four unannotated inlines; complete player/save/load/puzzle/map/setup/calendar/UI/random/visibility/transfer/diff/rumour/event/consistency/test paths and macros/data; H01/H07/H17/H20/H22/H24/H26/H29-H31/H33/H44/H68-H71/R29
src/SOURCE/GAME.cpp	53	53	GAME_SCORE_SMALL_DAY_SCALE	read	2f559635ad72243dcecbfd8a4a87190f8614142aa80a94bf63ce05d730b4ba3d	B29: all 103 bodies incl four unannotated inlines; complete player/save/load/puzzle/map/setup/calendar/UI/random/visibility/transfer/diff/rumour/event/consistency/test paths and macros/data; H01/H07/H17/H20/H22/H24/H26/H29-H31/H33/H44/H68-H71/R29
src/SOURCE/GAME.cpp	54	54	GAME_VIEW_ARMY_FRAME_DELAY_SCALE	read	bf75c15750ba2aa8aa8c868ba4af1a8ec7a0ca887d1cce106f08f95dcdb443f4	B29: all 103 bodies incl four unannotated inlines; complete player/save/load/puzzle/map/setup/calendar/UI/random/visibility/transfer/diff/rumour/event/consistency/test paths and macros/data; H01/H07/H17/H20/H22/H24/H26/H29-H31/H33/H44/H68-H71/R29
src/SOURCE/GAME.cpp	55	56	GAME_ULTIMATE_ARTIFACT_TWO_THIRDS	read	fe1b7117408daefa00cd28f52fe95bb52949be0008ffd8e5db711cf98c05da17	B29: all 103 bodies incl four unannotated inlines; complete player/save/load/puzzle/map/setup/calendar/UI/random/visibility/transfer/diff/rumour/event/consistency/test paths and macros/data; H01/H07/H17/H20/H22/H24/H26/H29-H31/H33/H44/H68-H71/R29
src/SOURCE/GAME.cpp	323	323	SCORE_SECOND_TIER_FACTOR	read	47761e802fa9cee793a49a10e3bc7be858edc754c3e2fb315cda0c60b006c4f2	B29: all 103 bodies incl four unannotated inlines; complete player/save/load/puzzle/map/setup/calendar/UI/random/visibility/transfer/diff/rumour/event/consistency/test paths and macros/data; H01/H07/H17/H20/H22/H24/H26/H29-H31/H33/H44/H68-H71/R29
src/SOURCE/GAME.cpp	324	324	SCORE_SECOND_TIER_BASE_DEDUCTION	read	46e43ee91477a5f23cfeb9dd0111a777446903de1845769dda00a6092ad78e98	B29: all 103 bodies incl four unannotated inlines; complete player/save/load/puzzle/map/setup/calendar/UI/random/visibility/transfer/diff/rumour/event/consistency/test paths and macros/data; H01/H07/H17/H20/H22/H24/H26/H29-H31/H33/H44/H68-H71/R29
src/SOURCE/GAME.cpp	325	325	SCORE_THIRD_TIER_FACTOR	read	7069b36278a59d58d9a059ab809aea2194f802cee88863e7adfdb602ac0e3dab	B29: all 103 bodies incl four unannotated inlines; complete player/save/load/puzzle/map/setup/calendar/UI/random/visibility/transfer/diff/rumour/event/consistency/test paths and macros/data; H01/H07/H17/H20/H22/H24/H26/H29-H31/H33/H44/H68-H71/R29
src/SOURCE/GAME.cpp	326	326	SCORE_THIRD_TIER_BASE_DEDUCTION	read	bfe62755832f1e041ecfd3b83af882617269fa8a6c705f70cdc891f9caf22263	B29: all 103 bodies incl four unannotated inlines; complete player/save/load/puzzle/map/setup/calendar/UI/random/visibility/transfer/diff/rumour/event/consistency/test paths and macros/data; H01/H07/H17/H20/H22/H24/H26/H29-H31/H33/H44/H68-H71/R29
src/SOURCE/GAME.cpp	327	327	SCORE_FINAL_TIER_FACTOR	read	e09b469d766ed44058e283e528eb3cac395e4fa168bf19a06b19f6f619676fdd	B29: all 103 bodies incl four unannotated inlines; complete player/save/load/puzzle/map/setup/calendar/UI/random/visibility/transfer/diff/rumour/event/consistency/test paths and macros/data; H01/H07/H17/H20/H22/H24/H26/H29-H31/H33/H44/H68-H71/R29
src/SOURCE/GAME.cpp	657	657	GAME_HANDICAP_MODERATE_RESOURCE_FACTOR	read	c6ff0abd3407dc9f3dbda07557a692db16b7ebb8f15750b66f15d07cb1bf04eb	B29: all 103 bodies incl four unannotated inlines; complete player/save/load/puzzle/map/setup/calendar/UI/random/visibility/transfer/diff/rumour/event/consistency/test paths and macros/data; H01/H07/H17/H20/H22/H24/H26/H29-H31/H33/H44/H68-H71/R29
src/SOURCE/GAME.cpp	658	658	GAME_HANDICAP_SEVERE_RESOURCE_FACTOR	read	7d3b45a75b588276d508e7b6e61ddc6b94f7a7fbb175a10daa32aa379c49542d	B29: all 103 bodies incl four unannotated inlines; complete player/save/load/puzzle/map/setup/calendar/UI/random/visibility/transfer/diff/rumour/event/consistency/test paths and macros/data; H01/H07/H17/H20/H22/H24/H26/H29-H31/H33/H44/H68-H71/R29
src/SOURCE/GAME.cpp	659	659	GAME_HANDICAP_MODERATE_DAILY_PENALTY	read	5d8eb68beb528a0fa1c8b7792b72a045c336fd810eb903b0ebc8a7d573b23ee5	B29: all 103 bodies incl four unannotated inlines; complete player/save/load/puzzle/map/setup/calendar/UI/random/visibility/transfer/diff/rumour/event/consistency/test paths and macros/data; H01/H07/H17/H20/H22/H24/H26/H29-H31/H33/H44/H68-H71/R29
src/SOURCE/GAME.cpp	660	660	GAME_HANDICAP_SEVERE_DAILY_PENALTY	read	e32c86f643eefc3721d97263c2f8b65463732f49cb16fd57d83e8da2acbc5ae1	B29: all 103 bodies incl four unannotated inlines; complete player/save/load/puzzle/map/setup/calendar/UI/random/visibility/transfer/diff/rumour/event/consistency/test paths and macros/data; H01/H07/H17/H20/H22/H24/H26/H29-H31/H33/H44/H68-H71/R29
src/SOURCE/GAME.cpp	661	661	GAME_DIFFICULTY_EASY_GOLD_FACTOR	read	eedc8dedd61aa169a490a88e3e192378ba80f7e7a31b7fa0d1555fa86e2d1ebd	B29: all 103 bodies incl four unannotated inlines; complete player/save/load/puzzle/map/setup/calendar/UI/random/visibility/transfer/diff/rumour/event/consistency/test paths and macros/data; H01/H07/H17/H20/H22/H24/H26/H29-H31/H33/H44/H68-H71/R29
src/SOURCE/GAME.cpp	662	662	GAME_DIFFICULTY_NORMAL_GOLD_FACTOR	read	adb4148808183ffa11a68e384f667f4716177b647dd5637427884b728e20fdf2	B29: all 103 bodies incl four unannotated inlines; complete player/save/load/puzzle/map/setup/calendar/UI/random/visibility/transfer/diff/rumour/event/consistency/test paths and macros/data; H01/H07/H17/H20/H22/H24/H26/H29-H31/H33/H44/H68-H71/R29
src/SOURCE/GAME.cpp	663	663	GAME_DIFFICULTY_HARD_GOLD_FACTOR	read	d2bdd42f7ccc09061c0641107b3884e46a4d4418b1d015227af5cd9a94e7a827	B29: all 103 bodies incl four unannotated inlines; complete player/save/load/puzzle/map/setup/calendar/UI/random/visibility/transfer/diff/rumour/event/consistency/test paths and macros/data; H01/H07/H17/H20/H22/H24/H26/H29-H31/H33/H44/H68-H71/R29
src/SOURCE/GAME.cpp	664	664	GAME_DIFFICULTY_EXPERT_GOLD_FACTOR	read	3869a0303fbdfa84af7301573243f03d42af1cb58ff8a42c61cf7b27d7de4845	B29: all 103 bodies incl four unannotated inlines; complete player/save/load/puzzle/map/setup/calendar/UI/random/visibility/transfer/diff/rumour/event/consistency/test paths and macros/data; H01/H07/H17/H20/H22/H24/H26/H29-H31/H33/H44/H68-H71/R29
src/SOURCE/GAME.cpp	665	665	GAME_DIFFICULTY_IMPOSSIBLE_GOLD_FACTOR	read	be0a45b90c64fa39944208bf0b108308b388b51cb972ab9d95c583f720109f68	B29: all 103 bodies incl four unannotated inlines; complete player/save/load/puzzle/map/setup/calendar/UI/random/visibility/transfer/diff/rumour/event/consistency/test paths and macros/data; H01/H07/H17/H20/H22/H24/H26/H29-H31/H33/H44/H68-H71/R29
src/SOURCE/GAME.cpp	666	666	WEEKLY_HARD_GROWTH_FACTOR	read	738ad11c92c7c946fd293572cb7424884fb0636eae14bdfd494bea9e0b286444	B29: all 103 bodies incl four unannotated inlines; complete player/save/load/puzzle/map/setup/calendar/UI/random/visibility/transfer/diff/rumour/event/consistency/test paths and macros/data; H01/H07/H17/H20/H22/H24/H26/H29-H31/H33/H44/H68-H71/R29
src/SOURCE/GAME.cpp	667	667	WEEKLY_EXPERT_GROWTH_FACTOR	read	2171a0fe09c9d6e08f120ec821dc3ea13c9241058e83b86ee890ad6a1e52e1a2	B29: all 103 bodies incl four unannotated inlines; complete player/save/load/puzzle/map/setup/calendar/UI/random/visibility/transfer/diff/rumour/event/consistency/test paths and macros/data; H01/H07/H17/H20/H22/H24/H26/H29-H31/H33/H44/H68-H71/R29
src/SOURCE/GAME.cpp	668	668	WEEKLY_IMPOSSIBLE_GROWTH_FACTOR	read	ec2add2a54d84b4947f1a4de87fa566592c0f52b9ed0b09bdb13b1eaa13d45e7	B29: all 103 bodies incl four unannotated inlines; complete player/save/load/puzzle/map/setup/calendar/UI/random/visibility/transfer/diff/rumour/event/consistency/test paths and macros/data; H01/H07/H17/H20/H22/H24/H26/H29-H31/H33/H44/H68-H71/R29
src/SOURCE/GAME.cpp	675	675	WORLDMAP	read	54cb1d2b256c1df4a9647b262be280b620dd9c2f38d1c4feaf80b88869221af3	B29: all 103 bodies incl four unannotated inlines; complete player/save/load/puzzle/map/setup/calendar/UI/random/visibility/transfer/diff/rumour/event/consistency/test paths and macros/data; H01/H07/H17/H20/H22/H24/H26/H29-H31/H33/H44/H68-H71/R29
src/SOURCE/GAME.cpp	6529	6529	done	read	ad09c811aed855ba4b3fc97a6a02d82207a35df592278255b9d6f9b3b61a3cbf	B29: all 103 bodies incl four unannotated inlines; complete player/save/load/puzzle/map/setup/calendar/UI/random/visibility/transfer/diff/rumour/event/consistency/test paths and macros/data; H01/H07/H17/H20/H22/H24/H26/H29-H31/H33/H44/H68-H71/R29
src/SOURCE/GAME.cpp	6530	6530	fileData	read	8a8b5d4651972d6ec3faca01a17a3d9f4fcfcab1579d827515c158b42979c934	B29: all 103 bodies incl four unannotated inlines; complete player/save/load/puzzle/map/setup/calendar/UI/random/visibility/transfer/diff/rumour/event/consistency/test paths and macros/data; H01/H07/H17/H20/H22/H24/H26/H29-H31/H33/H44/H68-H71/R29
src/SOURCE/GAME.cpp	6531	6531	fileSize	read	b194e8782bd4fe7c58292ace84eb52b07edd58d548d40380d034c870a8ae9356	B29: all 103 bodies incl four unannotated inlines; complete player/save/load/puzzle/map/setup/calendar/UI/random/visibility/transfer/diff/rumour/event/consistency/test paths and macros/data; H01/H07/H17/H20/H22/H24/H26/H29-H31/H33/H44/H68-H71/R29
src/SOURCE/GAME.cpp	6532	6532	result	read	a0e8a872874d1f39dc234f5fa56c9948b98204a911bbf0a30009b62cd07eacd8	B29: all 103 bodies incl four unannotated inlines; complete player/save/load/puzzle/map/setup/calendar/UI/random/visibility/transfer/diff/rumour/event/consistency/test paths and macros/data; H01/H07/H17/H20/H22/H24/H26/H29-H31/H33/H44/H68-H71/R29
